ASSIGNMENT_ID,EXERCISE_ID,FINISHED_AT
100,11,NULL
100,12,NULL
101,1,2017/5/25 1:02
101,2,2017/5/25 13:48
101,3,2017/5/26 2:33
101,4,NULL
101,5,NULL
101,6,NULL
101,7,NULL
101,8,NULL
101,9,NULL
101,10,NULL
101,11,NULL
101,12,NULL
102,1,2017/5/22 19:17
102,2,2017/5/23 12:56
102,3,2017/5/24 6:34
102,4,2017/5/25 0:13
102,5,2017/5/25 17:52
102,6,2017/5/26 11:30
102,7,2017/5/27 5:09
102,8,2017/5/27 22:48
102,9,2017/5/28 16:26
102,10,2017/5/29 10:05
102,11,2017/5/30 3:43
102,12,NULL
103,1,2017/5/22 16:16
103,2,2017/5/23 10:11
103,3,2017/5/24 4:06
103,4,2017/5/24 22:01
103,5,2017/5/25 15:56
103,6,2017/5/26 9:51
103,7,2017/5/27 3:46
103,8,2017/5/27 21:42
103,9,2017/5/28 15:37
103,10,NULL
103,11,NULL
103,12,NULL
104,1,2017/5/18 10:42
104,2,2017/5/19 13:51
104,3,2017/5/20 17:00
104,4,NULL
104,5,NULL
104,6,NULL
104,7,NULL
104,8,NULL
104,9,NULL
104,10,NULL
104,11,NULL
104,12,NULL
105,1,2017/5/24 9:14
105,2,2017/5/24 23:25
105,3,2017/5/25 13:37
105,4,2017/5/26 3:49
105,5,2017/5/26 18:00
105,6,2017/5/27 8:12
105,7,NULL
105,8,NULL
105,9,NULL
105,10,NULL
105,11,NULL
105,12,NULL
106,1,2017/5/24 16:05
106,2,2017/5/25 5:39
106,3,2017/5/25 19:14
106,4,2017/5/26 8:48
106,5,2017/5/26 22:22
106,6,NULL
106,7,NULL
106,8,NULL
106,9,NULL
106,10,NULL
106,11,NULL
106,12,NULL
107,1,2017/5/27 0:53
107,2,2017/5/27 9:18
107,3,2017/5/27 17:42
107,4,2017/5/28 2:06
107,5,2017/5/28 10:31
107,6,2017/5/28 18:55
107,7,NULL
107,8,NULL
107,9,NULL
107,10,NULL
107,11,NULL
107,12,NULL
108,1,2017/5/25 10:20
108,2,NULL
108,3,NULL
108,4,NULL
108,5,NULL
108,6,NULL
108,7,NULL
108,8,NULL
108,9,NULL
108,10,NULL
108,11,NULL
108,12,NULL
109,1,2017/5/27 2:25
109,2,2017/5/27 10:41
109,3,2017/5/27 18:57
109,4,2017/5/28 3:13
109,5,2017/5/28 11:29
109,6,2017/5/28 19:45
109,7,2017/5/29 4:02
109,8,2017/5/29 12:18
109,9,2017/5/29 20:34
109,10,2017/5/30 4:50
109,11,NULL
109,12,NULL
110,1,2017/5/20 21:33
110,2,2017/5/21 19:21
110,3,2017/5/22 17:09
110,4,2017/5/23 14:57
110,5,2017/5/24 12:45
110,6,NULL
110,7,NULL
110,8,NULL
110,9,NULL
110,10,NULL
110,11,NULL
110,12,NULL
111,1,2017/5/26 18:48
111,2,2017/5/27 3:46
111,3,2017/5/27 12:43
111,4,NULL
111,5,NULL
111,6,NULL
111,7,NULL
111,8,NULL
111,9,NULL
111,10,NULL
111,11,NULL
111,12,NULL
112,1,2017/5/23 18:59
112,2,2017/5/24 10:29
112,3,2017/5/25 1:58
112,4,NULL
112,5,NULL
112,6,NULL
112,7,NULL
112,8,NULL
112,9,NULL
112,10,NULL
112,11,NULL
112,12,NULL
113,1,2017/5/29 2:34
113,2,2017/5/29 6:27
113,3,2017/5/29 10:21
113,4,NULL
113,5,NULL
113,6,NULL
113,7,NULL
113,8,NULL
113,9,NULL
113,10,NULL
113,11,NULL
113,12,NULL
114,1,2017/5/29 3:49
114,2,2017/5/29 7:36
114,3,2017/5/29 11:22
114,4,2017/5/29 15:09
114,5,2017/5/29 18:56
114,6,2017/5/29 22:42
114,7,2017/5/30 2:29
114,8,2017/5/30 6:16
114,9,2017/5/30 10:02
114,10,2017/5/30 13:49
114,11,2017/5/30 17:35
114,12,2017/5/30 21:22
115,1,2017/5/18 7:32
115,2,2017/5/19 10:59
115,3,2017/5/20 14:25
115,4,2017/5/21 17:51
115,5,2017/5/22 21:18
115,6,2017/5/24 0:44
115,7,2017/5/25 4:10
115,8,2017/5/26 7:37
115,9,2017/5/27 11:03
115,10,NULL
115,11,NULL
115,12,NULL
116,1,2017/5/25 23:55
116,2,2017/5/26 10:35
116,3,2017/5/26 21:16
116,4,NULL
116,5,NULL
116,6,NULL
116,7,NULL
116,8,NULL
116,9,NULL
116,10,NULL
116,11,NULL
116,12,NULL
117,1,2017/5/25 13:07
117,2,2017/5/26 0:46
117,3,2017/5/26 12:26
117,4,2017/5/27 0:05
117,5,2017/5/27 11:45
117,6,2017/5/27 23:25
117,7,2017/5/28 11:04
117,8,2017/5/28 22:44
117,9,2017/5/29 10:23
117,10,2017/5/29 22:03
117,11,2017/5/30 9:43
117,12,2017/5/30 21:22
118,1,NULL
118,2,NULL
118,3,NULL
118,4,NULL
118,5,NULL
118,6,NULL
118,7,NULL
118,8,NULL
118,9,NULL
118,10,NULL
118,11,NULL
118,12,NULL
119,1,2017/5/24 16:03
119,2,2017/5/25 5:38
119,3,2017/5/25 19:12
119,4,2017/5/26 8:47
119,5,2017/5/26 22:21
119,6,2017/5/27 11:55
119,7,2017/5/28 1:30
119,8,2017/5/28 15:04
119,9,2017/5/29 4:39
119,10,2017/5/29 18:13
119,11,2017/5/30 7:48
119,12,2017/5/30 21:22
120,1,2017/5/27 16:47
120,2,2017/5/27 23:45
120,3,2017/5/28 6:43
120,4,2017/5/28 13:41
120,5,2017/5/28 20:38
120,6,NULL
120,7,NULL
120,8,NULL
120,9,NULL
120,10,NULL
120,11,NULL
120,12,NULL
121,1,2017/5/30 3:37
121,2,NULL
121,3,NULL
121,4,NULL
121,5,NULL
121,6,NULL
121,7,NULL
121,8,NULL
121,9,NULL
121,10,NULL
121,11,NULL
121,12,NULL
122,1,NULL
122,2,NULL
122,3,NULL
122,4,NULL
122,5,NULL
122,6,NULL
122,7,NULL
122,8,NULL
122,9,NULL
122,10,NULL
122,11,NULL
122,12,NULL
123,1,2017/5/22 12:37
123,2,2017/5/23 6:52
123,3,NULL
123,4,NULL
123,5,NULL
123,6,NULL
123,7,NULL
123,8,NULL
123,9,NULL
123,10,NULL
123,11,NULL
123,12,NULL
124,1,2017/5/22 9:10
124,2,2017/5/23 3:44
124,3,NULL
124,4,NULL
124,5,NULL
124,6,NULL
124,7,NULL
124,8,NULL
124,9,NULL
124,10,NULL
124,11,NULL
124,12,NULL
125,1,2017/5/29 14:27
125,2,2017/5/29 17:16
125,3,2017/5/29 20:04
125,4,2017/5/29 22:53
125,5,2017/5/30 1:42
125,6,2017/5/30 4:30
125,7,2017/5/30 7:19
125,8,2017/5/30 10:08
125,9,NULL
125,10,NULL
125,11,NULL
125,12,NULL
126,1,2017/5/25 4:21
126,2,2017/5/25 16:48
126,3,2017/5/26 5:16
126,4,2017/5/26 17:43
126,5,2017/5/27 6:11
126,6,2017/5/27 18:38
126,7,2017/5/28 7:05
126,8,2017/5/28 19:33
126,9,NULL
126,10,NULL
126,11,NULL
126,12,NULL
127,1,2017/5/21 17:09
127,2,2017/5/22 13:10
127,3,2017/5/23 9:12
127,4,2017/5/24 5:13
127,5,2017/5/25 1:14
127,6,2017/5/25 21:15
127,7,2017/5/26 17:16
127,8,2017/5/27 13:17
127,9,2017/5/28 9:19
127,10,NULL
127,11,NULL
127,12,NULL
128,1,2017/5/26 1:29
128,2,2017/5/26 12:01
128,3,2017/5/26 22:33
128,4,2017/5/27 9:06
128,5,2017/5/27 19:38
128,6,2017/5/28 6:10
128,7,2017/5/28 16:42
128,8,2017/5/29 3:14
128,9,2017/5/29 13:46
128,10,2017/5/30 0:18
128,11,NULL
128,12,NULL
129,1,NULL
129,2,NULL
129,3,NULL
129,4,NULL
129,5,NULL
129,6,NULL
129,7,NULL
129,8,NULL
129,9,NULL
129,10,NULL
129,11,NULL
129,12,NULL
130,1,2017/5/23 18:56
130,2,2017/5/24 10:26
130,3,2017/5/25 1:55
130,4,2017/5/25 17:25
130,5,2017/5/26 8:55
130,6,2017/5/27 0:24
130,7,2017/5/27 15:54
130,8,2017/5/28 7:24
130,9,2017/5/28 22:53
130,10,2017/5/29 14:23
130,11,2017/5/30 5:52
130,12,NULL
131,1,2017/5/18 16:10
131,2,2017/5/19 18:49
131,3,NULL
131,4,NULL
131,5,NULL
131,6,NULL
131,7,NULL
131,8,NULL
131,9,NULL
131,10,NULL
131,11,NULL
131,12,NULL
132,1,2017/5/18 20:50
132,2,2017/5/19 23:04
132,3,2017/5/21 1:17
132,4,2017/5/22 3:31
132,5,NULL
132,6,NULL
132,7,NULL
132,8,NULL
132,9,NULL
132,10,NULL
132,11,NULL
132,12,NULL
133,1,2017/5/24 23:59
133,2,NULL
133,3,NULL
133,4,NULL
133,5,NULL
133,6,NULL
133,7,NULL
133,8,NULL
133,9,NULL
133,10,NULL
133,11,NULL
133,12,NULL
134,1,2017/5/30 8:17
134,2,NULL
134,3,NULL
134,4,NULL
134,5,NULL
134,6,NULL
134,7,NULL
134,8,NULL
134,9,NULL
134,10,NULL
134,11,NULL
134,12,NULL
135,1,2017/5/23 14:58
135,2,2017/5/24 6:49
135,3,2017/5/24 22:41
135,4,2017/5/25 14:32
135,5,2017/5/26 6:23
135,6,2017/5/26 22:14
135,7,2017/5/27 14:06
135,8,2017/5/28 5:57
135,9,2017/5/28 21:48
135,10,2017/5/29 13:40
135,11,2017/5/30 5:31
135,12,2017/5/30 21:22
136,1,2017/5/27 12:28
136,2,2017/5/27 19:49
136,3,2017/5/28 3:10
136,4,2017/5/28 10:32
136,5,2017/5/28 17:53
136,6,2017/5/29 1:14
136,7,2017/5/29 8:36
136,8,2017/5/29 15:57
136,9,2017/5/29 23:18
136,10,2017/5/30 6:39
136,11,NULL
136,12,NULL
137,1,2017/5/29 10:52
137,2,2017/5/29 14:01
137,3,2017/5/29 17:09
137,4,2017/5/29 20:17
137,5,2017/5/29 23:25
137,6,2017/5/30 2:33
137,7,2017/5/30 5:41
137,8,2017/5/30 8:49
137,9,2017/5/30 11:58
137,10,NULL
137,11,NULL
137,12,NULL
138,1,2017/5/23 8:14
138,2,2017/5/24 0:42
138,3,2017/5/24 17:10
138,4,2017/5/25 9:38
138,5,2017/5/26 2:06
138,6,2017/5/26 18:34
138,7,2017/5/27 11:02
138,8,2017/5/28 3:30
138,9,2017/5/28 19:58
138,10,2017/5/29 12:26
138,11,NULL
138,12,NULL
139,1,2017/5/25 12:32
139,2,2017/5/26 0:15
139,3,2017/5/26 11:58
139,4,2017/5/26 23:41
139,5,2017/5/27 11:23
139,6,2017/5/27 23:06
139,7,2017/5/28 10:49
139,8,NULL
139,9,NULL
139,10,NULL
139,11,NULL
139,12,NULL
140,1,2017/5/29 3:36
140,2,2017/5/29 7:24
140,3,2017/5/29 11:12
140,4,2017/5/29 15:00
140,5,2017/5/29 18:48
140,6,2017/5/29 22:35
140,7,2017/5/30 2:23
140,8,2017/5/30 6:11
140,9,NULL
140,10,NULL
140,11,NULL
140,12,NULL
141,1,2017/5/27 5:38
141,2,2017/5/27 13:36
141,3,2017/5/27 21:35
141,4,2017/5/28 5:33
141,5,2017/5/28 13:32
141,6,2017/5/28 21:31
141,7,2017/5/29 5:29
141,8,2017/5/29 13:28
141,9,2017/5/29 21:26
141,10,2017/5/30 5:25
141,11,NULL
141,12,NULL
142,1,NULL
142,2,NULL
142,3,NULL
142,4,NULL
142,5,NULL
142,6,NULL
142,7,NULL
142,8,NULL
142,9,NULL
142,10,NULL
142,11,NULL
142,12,NULL
143,1,2017/5/18 7:43
143,2,2017/5/19 11:09
143,3,2017/5/20 14:34
143,4,2017/5/21 17:59
143,5,2017/5/22 21:25
143,6,NULL
143,7,NULL
143,8,NULL
143,9,NULL
143,10,NULL
143,11,NULL
143,12,NULL
144,1,2017/5/19 5:28
144,2,2017/5/20 6:54
144,3,2017/5/21 8:21
144,4,2017/5/22 9:48
144,5,2017/5/23 11:15
144,6,2017/5/24 12:41
144,7,2017/5/25 14:08
144,8,2017/5/26 15:35
144,9,2017/5/27 17:02
144,10,2017/5/28 18:29
144,11,2017/5/29 19:55
144,12,NULL
145,1,2017/5/18 21:12
145,2,2017/5/19 23:23
145,3,2017/5/21 1:35
145,4,2017/5/22 3:47
145,5,NULL
145,6,NULL
145,7,NULL
145,8,NULL
145,9,NULL
145,10,NULL
145,11,NULL
145,12,NULL
146,1,2017/5/18 22:51
146,2,2017/5/20 0:54
146,3,2017/5/21 2:57
146,4,2017/5/22 5:00
146,5,NULL
146,6,NULL
146,7,NULL
146,8,NULL
146,9,NULL
146,10,NULL
146,11,NULL
146,12,NULL
147,1,2017/5/28 7:55
147,2,2017/5/28 13:30
147,3,NULL
147,4,NULL
147,5,NULL
147,6,NULL
147,7,NULL
147,8,NULL
147,9,NULL
147,10,NULL
147,11,NULL
147,12,NULL
148,1,2017/5/26 13:29
148,2,2017/5/26 22:55
148,3,2017/5/27 8:22
148,4,2017/5/27 17:49
148,5,2017/5/28 3:15
148,6,2017/5/28 12:42
148,7,2017/5/28 22:09
148,8,2017/5/29 7:35
148,9,2017/5/29 17:02
148,10,2017/5/30 2:29
148,11,NULL
148,12,NULL
149,1,2017/5/21 21:42
149,2,2017/5/22 17:18
149,3,2017/5/23 12:55
149,4,NULL
149,5,NULL
149,6,NULL
149,7,NULL
149,8,NULL
149,9,NULL
149,10,NULL
149,11,NULL
149,12,NULL
150,1,2017/5/30 13:11
150,2,2017/5/30 13:56
150,3,2017/5/30 14:40
150,4,2017/5/30 15:25
150,5,2017/5/30 16:10
150,6,2017/5/30 16:54
150,7,2017/5/30 17:39
150,8,NULL
150,9,NULL
150,10,NULL
150,11,NULL
150,12,NULL
151,1,2017/5/19 5:07
151,2,2017/5/20 6:35
151,3,NULL
151,4,NULL
151,5,NULL
151,6,NULL
151,7,NULL
151,8,NULL
151,9,NULL
151,10,NULL
151,11,NULL
151,12,NULL
152,1,2017/5/29 22:19
152,2,2017/5/30 0:25
152,3,2017/5/30 2:31
152,4,2017/5/30 4:36
152,5,NULL
152,6,NULL
152,7,NULL
152,8,NULL
152,9,NULL
152,10,NULL
152,11,NULL
152,12,NULL
153,1,NULL
153,2,NULL
153,3,NULL
153,4,NULL
153,5,NULL
153,6,NULL
153,7,NULL
153,8,NULL
153,9,NULL
153,10,NULL
153,11,NULL
153,12,NULL
154,1,2017/5/19 21:46
154,2,2017/5/20 21:44
154,3,2017/5/21 21:42
154,4,2017/5/22 21:40
154,5,2017/5/23 21:38
154,6,2017/5/24 21:35
154,7,2017/5/25 21:33
154,8,2017/5/26 21:31
154,9,2017/5/27 21:29
154,10,2017/5/28 21:27
154,11,NULL
154,12,NULL
155,1,2017/5/21 11:15
155,2,NULL
155,3,NULL
155,4,NULL
155,5,NULL
155,6,NULL
155,7,NULL
155,8,NULL
155,9,NULL
155,10,NULL
155,11,NULL
155,12,NULL
156,1,2017/5/30 20:21
156,2,2017/5/30 20:26
156,3,2017/5/30 20:32
156,4,2017/5/30 20:38
156,5,2017/5/30 20:43
156,6,NULL
156,7,NULL
156,8,NULL
156,9,NULL
156,10,NULL
156,11,NULL
156,12,NULL
157,1,2017/5/24 4:48
157,2,2017/5/24 19:24
157,3,NULL
157,4,NULL
157,5,NULL
157,6,NULL
157,7,NULL
157,8,NULL
157,9,NULL
157,10,NULL
157,11,NULL
157,12,NULL
158,1,2017/5/19 7:55
158,2,2017/5/20 9:08
158,3,2017/5/21 10:22
158,4,2017/5/22 11:35
158,5,2017/5/23 12:48
158,6,2017/5/24 14:02
158,7,2017/5/25 15:15
158,8,NULL
158,9,NULL
158,10,NULL
158,11,NULL
158,12,NULL
159,1,NULL
159,2,NULL
159,3,NULL
159,4,NULL
159,5,NULL
159,6,NULL
159,7,NULL
159,8,NULL
159,9,NULL
159,10,NULL
159,11,NULL
159,12,NULL
160,1,2017/5/30 11:23
160,2,2017/5/30 12:18
160,3,2017/5/30 13:12
160,4,2017/5/30 14:07
160,5,2017/5/30 15:01
160,6,NULL
160,7,NULL
160,8,NULL
160,9,NULL
160,10,NULL
160,11,NULL
160,12,NULL
161,1,2017/5/20 20:16
161,2,NULL
161,3,NULL
161,4,NULL
161,5,NULL
161,6,NULL
161,7,NULL
161,8,NULL
161,9,NULL
161,10,NULL
161,11,NULL
161,12,NULL
162,1,2017/5/23 17:52
162,2,2017/5/24 9:28
162,3,2017/5/25 1:03
162,4,2017/5/25 16:38
162,5,2017/5/26 8:14
162,6,2017/5/26 23:49
162,7,2017/5/27 15:25
162,8,2017/5/28 7:00
162,9,2017/5/28 22:36
162,10,2017/5/29 14:11
162,11,NULL
162,12,NULL
163,1,2017/5/26 4:52
163,2,2017/5/26 15:06
163,3,2017/5/27 1:19
163,4,2017/5/27 11:33
163,5,2017/5/27 21:47
163,6,2017/5/28 8:00
163,7,2017/5/28 18:14
163,8,NULL
163,9,NULL
163,10,NULL
163,11,NULL
163,12,NULL
164,1,2017/5/28 8:39
164,2,2017/5/28 14:10
164,3,2017/5/28 19:41
164,4,2017/5/29 1:12
164,5,2017/5/29 6:44
164,6,2017/5/29 12:15
164,7,NULL
164,8,NULL
164,9,NULL
164,10,NULL
164,11,NULL
164,12,NULL
165,1,2017/5/20 4:52
165,2,2017/5/21 4:11
165,3,2017/5/22 3:30
165,4,2017/5/23 2:49
165,5,NULL
165,6,NULL
165,7,NULL
165,8,NULL
165,9,NULL
165,10,NULL
165,11,NULL
165,12,NULL
166,1,2017/5/22 20:35
166,2,2017/5/23 14:07
166,3,2017/5/24 7:38
166,4,2017/5/25 1:10
166,5,2017/5/25 18:41
166,6,2017/5/26 12:13
166,7,2017/5/27 5:44
166,8,NULL
166,9,NULL
166,10,NULL
166,11,NULL
166,12,NULL
167,1,2017/5/24 14:00
167,2,2017/5/25 3:46
167,3,2017/5/25 17:31
167,4,2017/5/26 7:17
167,5,2017/5/26 21:03
167,6,2017/5/27 10:48
167,7,2017/5/28 0:34
167,8,2017/5/28 14:20
167,9,2017/5/29 4:05
167,10,2017/5/29 17:51
167,11,2017/5/30 7:36
167,12,NULL
168,1,2017/5/21 2:27
168,2,2017/5/21 23:48
168,3,2017/5/22 21:10
168,4,2017/5/23 18:31
168,5,2017/5/24 15:53
168,6,NULL
168,7,NULL
168,8,NULL
168,9,NULL
168,10,NULL
168,11,NULL
168,12,NULL
169,1,2017/5/20 20:22
169,2,2017/5/21 18:17
169,3,2017/5/22 16:11
169,4,2017/5/23 14:06
169,5,2017/5/24 12:00
169,6,2017/5/25 9:55
169,7,2017/5/26 7:49
169,8,2017/5/27 5:44
169,9,2017/5/28 3:38
169,10,2017/5/29 1:33
169,11,NULL
169,12,NULL
170,1,2017/5/18 18:24
170,2,2017/5/19 20:51
170,3,2017/5/20 23:18
170,4,2017/5/22 1:45
170,5,2017/5/23 4:12
170,6,2017/5/24 6:39
170,7,2017/5/25 9:06
170,8,2017/5/26 11:34
170,9,NULL
170,10,NULL
170,11,NULL
170,12,NULL
171,1,2017/5/26 6:20
171,2,2017/5/26 16:26
171,3,2017/5/27 2:32
171,4,2017/5/27 12:37
171,5,2017/5/27 22:43
171,6,2017/5/28 8:48
171,7,NULL
171,8,NULL
171,9,NULL
171,10,NULL
171,11,NULL
171,12,NULL
172,1,2017/5/20 18:56
172,2,2017/5/21 16:59
172,3,2017/5/22 15:01
172,4,2017/5/23 13:03
172,5,2017/5/24 11:06
172,6,2017/5/25 9:08
172,7,2017/5/26 7:10
172,8,2017/5/27 5:13
172,9,NULL
172,10,NULL
172,11,NULL
172,12,NULL
173,1,2017/5/30 20:06
173,2,2017/5/30 20:13
173,3,2017/5/30 20:20
173,4,NULL
173,5,NULL
173,6,NULL
173,7,NULL
173,8,NULL
173,9,NULL
173,10,NULL
173,11,NULL
173,12,NULL
174,1,2017/5/24 18:15
174,2,2017/5/25 7:37
174,3,2017/5/25 21:00
174,4,2017/5/26 10:22
174,5,2017/5/26 23:45
174,6,2017/5/27 13:07
174,7,2017/5/28 2:30
174,8,NULL
174,9,NULL
174,10,NULL
174,11,NULL
174,12,NULL
175,1,NULL
175,2,NULL
175,3,NULL
175,4,NULL
175,5,NULL
175,6,NULL
175,7,NULL
175,8,NULL
175,9,NULL
175,10,NULL
175,11,NULL
175,12,NULL
176,1,2017/5/26 5:37
176,2,2017/5/26 15:47
176,3,2017/5/27 1:56
176,4,2017/5/27 12:06
176,5,2017/5/27 22:15
176,6,2017/5/28 8:25
176,7,2017/5/28 18:34
176,8,NULL
176,9,NULL
176,10,NULL
176,11,NULL
176,12,NULL
177,1,2017/5/19 1:59
177,2,2017/5/20 3:44
177,3,2017/5/21 5:30
177,4,2017/5/22 7:16
177,5,2017/5/23 9:02
177,6,2017/5/24 10:47
177,7,2017/5/25 12:33
177,8,2017/5/26 14:19
177,9,2017/5/27 16:05
177,10,2017/5/28 17:51
177,11,2017/5/29 19:36
177,12,NULL
178,1,2017/5/22 5:30
178,2,2017/5/23 0:24
178,3,2017/5/23 19:17
178,4,2017/5/24 14:11
178,5,2017/5/25 9:05
178,6,2017/5/26 3:59
178,7,2017/5/26 22:53
178,8,2017/5/27 17:47
178,9,NULL
178,10,NULL
178,11,NULL
178,12,NULL
179,1,2017/5/24 20:04
179,2,2017/5/25 9:17
179,3,2017/5/25 22:29
179,4,2017/5/26 11:42
179,5,NULL
179,6,NULL
179,7,NULL
179,8,NULL
179,9,NULL
179,10,NULL
179,11,NULL
179,12,NULL
180,1,2017/5/22 1:56
180,2,2017/5/22 21:09
180,3,2017/5/23 16:22
180,4,2017/5/24 11:36
180,5,2017/5/25 6:49
180,6,2017/5/26 2:02
180,7,2017/5/26 21:16
180,8,2017/5/27 16:29
180,9,2017/5/28 11:42
180,10,2017/5/29 6:56
180,11,2017/5/30 2:09
180,12,NULL
181,1,2017/5/22 13:19
181,2,2017/5/23 7:30
181,3,2017/5/24 1:41
181,4,2017/5/24 19:52
181,5,2017/5/25 14:04
181,6,2017/5/26 8:15
181,7,2017/5/27 2:26
181,8,NULL
181,9,NULL
181,10,NULL
181,11,NULL
181,12,NULL
182,1,2017/5/24 5:52
182,2,2017/5/24 20:22
182,3,2017/5/25 10:52
182,4,2017/5/26 1:22
182,5,2017/5/26 15:52
182,6,2017/5/27 6:22
182,7,2017/5/27 20:52
182,8,2017/5/28 11:22
182,9,2017/5/29 1:52
182,10,2017/5/29 16:22
182,11,2017/5/30 6:52
182,12,NULL
183,1,2017/5/30 20:57
183,2,2017/5/30 20:59
183,3,2017/5/30 21:02
183,4,2017/5/30 21:04
183,5,2017/5/30 21:06
183,6,2017/5/30 21:09
183,7,2017/5/30 21:11
183,8,2017/5/30 21:13
183,9,2017/5/30 21:15
183,10,2017/5/30 21:18
183,11,2017/5/30 21:20
183,12,2017/5/30 21:22
184,1,2017/5/23 2:55
184,2,2017/5/23 19:52
184,3,2017/5/24 12:49
184,4,2017/5/25 5:46
184,5,2017/5/25 22:43
184,6,2017/5/26 15:40
184,7,2017/5/27 8:37
184,8,2017/5/28 1:34
184,9,2017/5/28 18:31
184,10,2017/5/29 11:28
184,11,2017/5/30 4:25
184,12,2017/5/30 21:22
185,1,2017/5/19 0:17
185,2,2017/5/20 2:12
185,3,2017/5/21 4:07
185,4,2017/5/22 6:02
185,5,2017/5/23 7:57
185,6,2017/5/24 9:52
185,7,2017/5/25 11:47
185,8,2017/5/26 13:42
185,9,NULL
185,10,NULL
185,11,NULL
185,12,NULL
186,1,2017/5/21 17:16
186,2,2017/5/22 13:16
186,3,2017/5/23 9:17
186,4,2017/5/24 5:18
186,5,2017/5/25 1:18
186,6,2017/5/25 21:19
186,7,2017/5/26 17:19
186,8,2017/5/27 13:20
186,9,2017/5/28 9:20
186,10,2017/5/29 5:21
186,11,2017/5/30 1:22
186,12,NULL
187,1,2017/5/30 9:41
187,2,2017/5/30 10:45
187,3,2017/5/30 11:48
187,4,2017/5/30 12:52
187,5,NULL
187,6,NULL
187,7,NULL
187,8,NULL
187,9,NULL
187,10,NULL
187,11,NULL
187,12,NULL
188,1,2017/5/21 4:17
188,2,NULL
188,3,NULL
188,4,NULL
188,5,NULL
188,6,NULL
188,7,NULL
188,8,NULL
188,9,NULL
188,10,NULL
188,11,NULL
188,12,NULL
189,1,2017/5/20 8:04
189,2,2017/5/21 7:06
189,3,2017/5/22 6:07
189,4,2017/5/23 5:09
189,5,2017/5/24 4:11
189,6,2017/5/25 3:12
189,7,2017/5/26 2:14
189,8,2017/5/27 1:16
189,9,2017/5/28 0:17
189,10,2017/5/28 23:19
189,11,2017/5/29 22:20
189,12,NULL
190,1,2017/5/26 14:43
190,2,2017/5/27 0:03
190,3,2017/5/27 9:23
190,4,2017/5/27 18:43
190,5,2017/5/28 4:03
190,6,NULL
190,7,NULL
190,8,NULL
190,9,NULL
190,10,NULL
190,11,NULL
190,12,NULL
191,1,2017/5/20 19:33
191,2,2017/5/21 17:32
191,3,2017/5/22 15:31
191,4,2017/5/23 13:30
191,5,NULL
191,6,NULL
191,7,NULL
191,8,NULL
191,9,NULL
191,10,NULL
191,11,NULL
191,12,NULL
192,1,2017/5/25 23:54
192,2,2017/5/26 10:35
192,3,2017/5/26 21:15
192,4,2017/5/27 7:56
192,5,2017/5/27 18:37
192,6,2017/5/28 5:18
192,7,2017/5/28 15:58
192,8,2017/5/29 2:39
192,9,2017/5/29 13:20
192,10,2017/5/30 0:01
192,11,2017/5/30 10:41
192,12,NULL
193,1,2017/5/27 19:39
193,2,2017/5/28 2:21
193,3,2017/5/28 9:03
193,4,2017/5/28 15:45
193,5,2017/5/28 22:27
193,6,2017/5/29 5:09
193,7,2017/5/29 11:52
193,8,2017/5/29 18:34
193,9,2017/5/30 1:16
193,10,2017/5/30 7:58
193,11,NULL
193,12,NULL
194,1,2017/5/28 22:24
194,2,2017/5/29 2:40
194,3,2017/5/29 6:56
194,4,NULL
194,5,NULL
194,6,NULL
194,7,NULL
194,8,NULL
194,9,NULL
194,10,NULL
194,11,NULL
194,12,NULL
195,1,2017/5/22 18:53
195,2,2017/5/23 12:34
195,3,2017/5/24 6:15
195,4,NULL
195,5,NULL
195,6,NULL
195,7,NULL
195,8,NULL
195,9,NULL
195,10,NULL
195,11,NULL
195,12,NULL
196,1,2017/5/22 17:31
196,2,NULL
196,3,NULL
196,4,NULL
196,5,NULL
196,6,NULL
196,7,NULL
196,8,NULL
196,9,NULL
196,10,NULL
196,11,NULL
196,12,NULL
197,1,2017/5/24 7:12
197,2,2017/5/24 21:35
197,3,2017/5/25 11:57
197,4,2017/5/26 2:20
197,5,2017/5/26 16:43
197,6,2017/5/27 7:06
197,7,NULL
197,8,NULL
197,9,NULL
197,10,NULL
197,11,NULL
197,12,NULL
198,1,2017/5/26 19:40
198,2,2017/5/27 4:33
198,3,2017/5/27 13:26
198,4,2017/5/27 22:19
198,5,2017/5/28 7:12
198,6,2017/5/28 16:05
198,7,2017/5/29 0:58
198,8,2017/5/29 9:51
198,9,NULL
198,10,NULL
198,11,NULL
198,12,NULL
199,1,2017/5/18 20:31
199,2,2017/5/19 22:47
199,3,2017/5/21 1:02
199,4,NULL
199,5,NULL
199,6,NULL
199,7,NULL
199,8,NULL
199,9,NULL
199,10,NULL
199,11,NULL
199,12,NULL
200,1,NULL
200,2,NULL
200,3,NULL
200,4,NULL
200,5,NULL
200,6,NULL
200,7,NULL
200,8,NULL
200,9,NULL
200,10,NULL
200,11,NULL
200,12,NULL
201,1,2017/5/22 23:38
201,2,2017/5/23 16:53
201,3,2017/5/24 10:08
201,4,2017/5/25 3:23
201,5,2017/5/25 20:38
201,6,2017/5/26 13:53
201,7,2017/5/27 7:08
201,8,2017/5/28 0:23
201,9,2017/5/28 17:37
201,10,NULL
201,11,NULL
201,12,NULL
202,1,2017/5/25 20:38
202,2,2017/5/26 7:37
